Data_coleta;Canal;Site;Categoria;Marca;Descrição;Tamanho;Preço regular;Preço promo;Disponibilidade;Vendido por;Loja oficial?;Nota;Nº avaliações;Qtd vendida;Link;Formato;Fonte
2026-07-20;Farmácia;Araujo;Removedor de esmalte c/ acetona;Aplicativos;Aplicativos Mobile;;40,99;2,99;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte c/ acetona;Mio;Removedor De Esmalte Mio Com Acetona 100ml;100ml;3,99;2,99;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmalte-mio-com-acetona-100ml/92675.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte c/ acetona;Ideal;Removedor De Esmalte Ideal A Base De Acetona 500ml;500ml;19,29;;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmalte-ideal-a-base-de-acetona-500ml/68290.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte c/ acetona;Farmax;Removedor De Esmalte Farmax Sem Acetona Cheirinho De Uva 100ml;100ml;6,99;4,99;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmalte-farmax-sem-acetona-cheirinho-de-uva-100ml/5887.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte c/ acetona;Farmax;Removedor De Esmalte Farmax A Base De Acetona 100ml;100ml;3,07;;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmalte-farmax-a-base-de-acetona-100ml/46843.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte c/ acetona;Avante;Acetona Avante Removedor De Esmalte Com Hidratante 500ml;500ml;15,29;;Em estoque;;;;;;https://www.araujo.com.br/acetona-avante-removedor-de-esmalte-com-hidratante-500ml/102141.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte c/ acetona;Ideal;Removedor De Esmalte Ideal Sem Acetona Com 100ml;100ml;8,99;7,19;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmalte-ideal-sem-acetona-com-100ml/32721.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte c/ acetona;Avante;Acetona Avante Removedor De Esmalte Com Hidratante 100ml;100ml;3,99;;Em estoque;;;;;;https://www.araujo.com.br/acetona-avante-removedor-de-esmalte-com-hidratante-100ml/102140.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte c/ acetona;Farmax;Removedor De Esmalte Farmax Com Oleos Naturais 7 Em 1 Sem Acetona 100ml;100ml;8,99;;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmalte-farmax-com-oleos-naturais-7-em-1-sem-acetona-100ml/110639.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte c/ acetona;Ideal;Removedor De Esmalte Ideal A Base De Acetona 100ml;100ml;6,49;;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmalte-ideal-a-base-de-acetona-100ml/43030.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte c/ acetona;Risque;Removedor De Esmalte Risque Instantaneo Oleo Orquideas 100ml;100ml;13,99;;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmalte-risque-instantaneo-oleo-orquideas-100ml/46088.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte c/ acetona;Granado;Removedor De Esmaltes Granado Pink Sem Acetona 75ml;75ml;40,99;;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmaltes-granado-pink-sem-acetona-75ml/107055.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte s/ acetona;Aplicativos;Aplicativos Mobile;;40,99;4,99;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte s/ acetona;Farmax;Removedor De Esmalte Farmax Sem Acetona Cheirinho De Uva 100ml;100ml;6,99;4,99;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmalte-farmax-sem-acetona-cheirinho-de-uva-100ml/5887.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte s/ acetona;Ideal;Removedor De Esmalte Ideal Sem Acetona Com 100ml;100ml;8,99;7,19;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmalte-ideal-sem-acetona-com-100ml/32721.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte s/ acetona;Farmax;Removedor De Esmalte Farmax Com Oleos Naturais 7 Em 1 Sem Acetona 100ml;100ml;8,99;;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmalte-farmax-com-oleos-naturais-7-em-1-sem-acetona-100ml/110639.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte s/ acetona;Granado;Removedor De Esmaltes Granado Pink Sem Acetona 75ml;75ml;40,99;;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmaltes-granado-pink-sem-acetona-75ml/107055.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte s/ acetona;Risque;Removedor De Esmalte Risque Instantaneo Oleo Orquideas 100ml;100ml;13,99;;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmalte-risque-instantaneo-oleo-orquideas-100ml/46088.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte s/ acetona;Ideal;Removovedor De Esmalte Ideal 7 Em1 Sem Acetona 100ml;100ml;9,99;;Em estoque;;;;;;https://www.araujo.com.br/removovedor-de-esmalte-ideal-7-em1-sem-acetona-100ml/106357.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte s/ acetona;Ideal;Removedor De Esmalte Ideal Com Vitamina E Sem Acetona 200ml;200ml;16,99;14,99;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmalte-ideal-com-vitamina-e-sem-acetona-200ml/106364.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte s/ acetona;Ideal;Removedor De Esmaltes Instantaneo Ideal Sem Acetona Com 75ml;75ml;20,69;;Em estoque;;;;;;https://www.araujo.com.br/removedor-de-esmaltes-instantaneo-ideal-sem-acetona-com-75ml/84754.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Removedor de esmalte s/ acetona;Esponja;Esponja Removedora De Esmalte Blant 4x1 Sem Acetona 75ml;75ml;18,99;;Em estoque;;;;;;https://www.araujo.com.br/esponja-removedora-de-esmalte-blant-4x1-sem-acetona-75ml/104670.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Gota secante;Aplicativos;Aplicativos Mobile;;7,89;6,76;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Gota secante;Risque;Esmalte Risque Cor Gota Dos Anjos Metalico Com 8ml;8ml;6,76;;Em estoque;;;;;;https://www.araujo.com.br/esmalte-risque-cor-gota-dos-anjos-metalico-com-8ml/83016.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Agua oxigenada cremosa 40V;Aplicativos;Aplicativos Mobile;;15,99;2,89;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Agua oxigenada cremosa 40V;Avante;Agua Oxigenada Cremosa Avante 40 Volumes 90ml;90ml;2,99;;Em estoque;;;;;;https://www.araujo.com.br/agua-oxigenada-cremosa-avante-40-volumes-90ml/99025.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Agua oxigenada cremosa 40V;Agua;Agua Oxigenada Marcia Cremosa Estabilizada 40 Volumes 70ml;70ml;2,89;;Em estoque;;;;;;https://www.araujo.com.br/agua-oxigenada-marcia-cremosa-estabilizada-40-volumes-70ml/103700.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Agua oxigenada cremosa 40V;Bio Extratus;Agua Oxigenada Bio Extratus Color 40 Volumes Cremosa 90ml;90ml;15,99;13,99;Em estoque;;;;;;https://www.araujo.com.br/agua-oxigenada-bio-extratus-color-40-volumes-cremosa-90ml/89046.html;Unidade;Local
2026-07-20;Farmácia;Araujo;OX estabilizada 40V;Aplicativos;Aplicativos Mobile;;2,89;;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;OX estabilizada 40V;Agua;Agua Oxigenada Marcia Cremosa Estabilizada 40 Volumes 70ml;70ml;2,89;;Em estoque;;;;;;https://www.araujo.com.br/agua-oxigenada-marcia-cremosa-estabilizada-40-volumes-70ml/103700.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Solucao de amonia;Aplicativos;Aplicativos Mobile;;5,89;5,79;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Solucao de amonia;Farmax;Amonia Farmax Com 100ml;100ml;5,89;;Em estoque;;;;;;https://www.araujo.com.br/amonia-farmax-com-100ml/1992.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Solucao de amonia;Ideal;Amonia Ideal Com 100ml;100ml;5,79;;Em estoque;;;;;;https://www.araujo.com.br/amonia-ideal-com-100ml/32712.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo capilar/corporal 100ml;Aplicativos;Aplicativos Mobile;;18,09;7,49;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo capilar/corporal 100ml;Avante;Oleo De Coco Avante Capilar E Corporal 100ml;100ml;8,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-coco-avante-capilar-e-corporal-100ml/99073.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo capilar/corporal 100ml;Avante;Oleo Avante Rosa Mosqueta Capilar E Corporal 100ml;100ml;10,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-avante-rosa-mosqueta-capilar-e-corporal-100ml/102119.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo capilar/corporal 100ml;Avante;Oleo Amendoas Doces Avante Capilar E Corporal 100ml;100ml;10,09;;Em estoque;;;;;;https://www.araujo.com.br/oleo-amendoas-doces-avante-capilar-e-corporal-100ml/92125.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo capilar/corporal 100ml;Avante;Oleo De Ricino Avante Capilar E Corporal 30ml;30ml;7,49;;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-ricino-avante-capilar-e-corporal-30ml/92265.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo capilar/corporal 100ml;Avante;Oleo Capilar E Corporal Avante Semente Uva 100ml;100ml;10,09;;Em estoque;;;;;;https://www.araujo.com.br/oleo-capilar-e-corporal-avante-semente-uva-100ml/12225.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo capilar/corporal 100ml;Farmax;Oleo Capilar E Corporal Farmax Coco 100ml;100ml;9,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-capilar-e-corporal-farmax-coco-100ml/74735.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo capilar/corporal 100ml;Farmax;Oleo Capilar E Corporal Farmax Semente Uva Com 100ml;100ml;9,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-capilar-e-corporal-farmax-semente-uva-com-100ml/40047.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo capilar/corporal 100ml;Farmax;Oleo Capilar E Corporal Farmax Babosa Com 100ml;100ml;11,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-capilar-e-corporal-farmax-babosa-com-100ml/74733.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo capilar/corporal 100ml;Farmax;Oleo De Ricino Capilar Farmax 100 Puro 30ml;30ml;7,89;;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-ricino-capilar-farmax-100-puro-30ml/13126.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo capilar/corporal 100ml;Farmax;Oleo De Ricino Capilar Farmax 100 Puro 100ml;100ml;18,09;;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-ricino-capilar-farmax-100-puro-100ml/22891.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo capilar/corporal 100ml;Farmax;Oleo De Amendoas Farmax Hidratacao Corporal 100ml;100ml;9,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-amendoas-farmax-hidratacao-corporal-100ml/40042.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo Dr (finalizador);Aplicativos;Aplicativos Mobile;;164,59;7,49;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo Dr (finalizador);Farmax;Oleo Capilar Farmax Nutricao Milagrosa Brilho Exuberante Finalizador 90ml;90ml;29,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-capilar-farmax-nutricao-milagrosa-brilho-exuberante-finalizador-90ml/110630.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo Dr (finalizador);Farmax;Oleo Capilar Farmax Verao Espetacular Com Filtro Solar Finalizador 90ml;90ml;27,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-capilar-farmax-verao-espetacular-com-filtro-solar-finalizador-90ml/110631.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo Dr (finalizador);Skala;Oleo Finalizador 5 Em 1 Skala Expert Mais Cachos Com Protetor Termico 90ml;90ml;20,89;;Em estoque;;;;;;https://www.araujo.com.br/oleo-finalizador-5-em-1-skala-expert-mais-cachos-com-protetor-termico-90ml/108746.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo Dr (finalizador);Oleo;Oleo Capilar Fino Premium Touch Hair 70ml;70ml;164,59;;Em estoque;;;;;;https://www.araujo.com.br/oleo-capilar-fino-premium-touch-hair-70ml/109455.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo Dr (finalizador);Oleo;Oleo Capilar Niely Gold Com Coco 100ml;100ml;19,69;11,89;Em estoque;;;;;;https://www.araujo.com.br/oleo-capilar-niely-gold-com-coco-100ml/7336.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo Dr (finalizador);Oleo;Oleo De Umectacao Capilar Explosao De Oleos Africanos Nutricao 100ml;100ml;28,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-umectacao-capilar-explosao-de-oleos-africanos-nutricao-100ml/110381.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo Dr (finalizador);Salon Line;Oleo Capilar Salon Line Sos Cachos Super Oleos Nutricao Extraordinaria 100ml;100ml;44,39;;Em estoque;;;;;;https://www.araujo.com.br/oleo-capilar-salon-line-sos-cachos-super-oleos-nutricao-extraordinaria-100ml/98308.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo Dr (finalizador);Oleo;Oleo Capilar Rosa Mosqueta Blend De Oleos Negra Rosa Antiqueda 100ml;100ml;25,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-capilar-rosa-mosqueta-blend-de-oleos-negra-rosa-antiqueda-100ml/103022.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo Dr (finalizador);Salon Line;Oleo De Tratamento Capilar Salon Line Multy Cereja Tratamento Revitalizador 50ml;50ml;24,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-tratamento-capilar-salon-line-multy-cereja-tratamento-revitalizador-50ml/109941.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo Dr (finalizador);Wella;Oleo Capilar Wella Oil Reflections Light 100ml;100ml;149,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-capilar-wella-oil-reflections-light-100ml/63894.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo Dr (finalizador);Oleo;Oleo Capilar Milagroso Pantene Pro V Miracles Leave In Finalizador 95ml;95ml;35,29;29,99;Em estoque;;;;;;https://www.araujo.com.br/oleo-capilar-milagroso-pantene-pro-v-miracles-leave-in-finalizador-95ml/102184.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de girassol c/ vit E;Aplicativos;Aplicativos Mobile;;43,99;9,99;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de girassol c/ vit E;Farmax;Oleo De Girassol Farmax Corporal 200ml;200ml;19,39;16,99;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-girassol-farmax-corporal-200ml/6223.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de girassol c/ vit E;Farmax;Oleo Corporal Farmax Girassol Em Almotolia Com 100ml;100ml;13,79;9,99;Em estoque;;;;;;https://www.araujo.com.br/oleo-corporal-farmax-girassol-em-almotolia-com-100ml/66041.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de girassol c/ vit E;Farmax;Oleo Corporal Farmax Girassol 100ml;100ml;13,79;9,99;Em estoque;;;;;;https://www.araujo.com.br/oleo-corporal-farmax-girassol-100ml/82699.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de girassol c/ vit E;Oleo;Oleo Hidratante Pampers Corporal Pampers 110ml;110ml;39,99;34,99;Em estoque;;;;;;https://www.araujo.com.br/oleo-hidratante-pampers-corporal-pampers-110ml/97399.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de girassol c/ vit E;Creme;Creme Hidratante Principia Ch 02 250g;250g;33,15;;Em estoque;;;;;;https://www.araujo.com.br/creme-hidratante-principia-ch-02-250g/108981.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de girassol c/ vit E;Locao;Locao Hidratante Principia Lh 01 200ml;200ml;37,39;;Em estoque;;;;;;https://www.araujo.com.br/locao-hidratante-principia-lh-01-200ml/104780.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de ricino;Aplicativos;Aplicativos Mobile;;64,19;2,59;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de ricino;Oleo;Oleo De Ricino Adv 30ml;30ml;7,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-ricino-adv-30ml/31765.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de ricino;Oleo;Oleo Ricino Skafe Natutrat 60ml;60ml;14,99;;Em estoque;;;;;;https://www.araujo.com.br/oleo-ricino-skafe-natutrat-60ml/67925.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de ricino;Oleo;Oleo De Ricino Bellaphytus Puro 60ml;60ml;14,69;;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-ricino-bellaphytus-puro-60ml/100400.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de ricino;Oleo;Oleo De Ricino Bellaphytus Puro 30ml;30ml;9,39;;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-ricino-bellaphytus-puro-30ml/100399.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de ricino;Avante;Oleo De Ricino Avante Capilar E Corporal 30ml;30ml;7,49;;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-ricino-avante-capilar-e-corporal-30ml/92265.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de ricino;Farmax;Oleo De Ricino Capilar Farmax 100 Puro 30ml;30ml;7,89;;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-ricino-capilar-farmax-100-puro-30ml/13126.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de ricino;Farmax;Oleo De Ricino Capilar Farmax 100 Puro 100ml;100ml;18,09;;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-ricino-capilar-farmax-100-puro-100ml/22891.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de ricino;Oleo;Oleo Magico Dabelle Ricino 45ml;45ml;19,89;;Em estoque;;;;;;https://www.araujo.com.br/oleo-magico-dabelle-ricino-45ml/102452.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de ricino;Ampola;Ampola De Tratamento Skafe Oleo Ricino Com 10ml;10ml;2,69;;Em estoque;;;;;;https://www.araujo.com.br/ampola-de-tratamento-skafe-oleo-ricino-com-10ml/91779.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de ricino;Salon Line;Gelatina Salon Line Todecacho Oleo De Ricino Definicao E Nutricao 550g;550g;27,49;;Em estoque;;;;;;https://www.araujo.com.br/gelatina-salon-line-todecacho-oleo-de-ricino-definicao-e-nutricao-550g/19076.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de ricino;Condicionador;Condicionador Se Curve Rosa Mosqueta E Oleo De Ricino 500ml;500ml;63,99;;Em estoque;;;;;;https://www.araujo.com.br/condicionador-se-curve-rosa-mosqueta-e-oleo-de-ricino-500ml/105082.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de banana (unha/cuticula);Aplicativos;Aplicativos Mobile;;5,89;3,99;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de banana (unha/cuticula);Avante;Oleo Banana Avante 30ml;30ml;5,89;;Em estoque;;;;;;https://www.araujo.com.br/oleo-banana-avante-30ml/92886.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Oleo de banana (unha/cuticula);Ideal;Oleo De Banana Ideal Com 30ml;30ml;4,49;3,99;Em estoque;;;;;;https://www.araujo.com.br/oleo-de-banana-ideal-com-30ml/32727.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Creme de cacau;Aplicativos;Aplicativos Mobile;;19,99;12,89;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Creme de cacau;Lisa;Lisa Hidratante Biosoft Sebo De Carneiro Pes Maos E Cotovelos 220g;220g;19,99;12,89;Em estoque;;;;;;https://www.araujo.com.br/lisa-hidratante-biosoft-sebo-de-carneiro-pes-maos-e-cotovelos-220g/108037.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Canela de velho;Aplicativos;Aplicativos Mobile;;19,99;;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Canela de velho;Balsamo;Balsamo Canela De Velho Doutor House 120ml;120ml;19,99;;Em estoque;;;;;;https://www.araujo.com.br/balsamo-canela-de-velho-doutor-house-120ml/106195.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Locao hidratante corporal;Aplicativos;Aplicativos Mobile;;243,99;8,42;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Locao hidratante corporal;Cetaphil;Cetaphil Creme Hidratante Galderma Pele Extremamente Seca E Sensivel 453g;453g;94,99;;Em estoque;;;;;;https://www.araujo.com.br/cetaphil-creme-hidratante-galderma-pele-extremamente-seca-e-sensivel-453g/60038.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Locao hidratante corporal;Cetaphil;Cetaphil Locao Hidratante Galderma Para Pele Normal A Seca 473ml;473ml;88,99;;Em estoque;;;;;;https://www.araujo.com.br/cetaphil-locao-hidratante-galderma-para-pele-normal-a-seca-473ml/60037.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Locao hidratante corporal;Cicaplast;Cicaplast Baume B5 La Roche Posay Cuidado Multirreparador Calmante 40ml;40ml;94,99;;Em estoque;;;;;;https://www.araujo.com.br/cicaplast-baume-b5-la-roche-posay-cuidado-multirreparador-calmante-40ml/95423.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Locao hidratante corporal;Dove;Dove Serum Hidratante Corporal Glicolico E Reparador De Textura Pele Com Textura Irregular;;42,59;29,99;Em estoque;;;;;;https://www.araujo.com.br/dove-serum-hidratante-corporal-glicolico-e-reparador-de-textura-pele-com-textura-irregular-380ml/110510.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Locao hidratante corporal;Hidratante;Hidratante Corporal Neutrogena Body Care Intensive Hidrata  Repara 400ml;400ml;39,99;29,59;Em estoque;;;;;;https://www.araujo.com.br/hidratante-corporal-neutrogena-body-care-intensive-hidrata--repara-400ml/11422.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Locao hidratante corporal;Cerave;Cerave Creme Hidratante 454g;454g;117,89;;Em estoque;;;;;;https://www.araujo.com.br/cerave-creme-hidratante-454g/90173.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Locao hidratante corporal;Nivea;Locao Hidratante Nivea Oleos Essenciais Flor De Cerejeira  Oleo De Jojoba 400ml;400ml;30,99;20,99;Em estoque;;;;;;https://www.araujo.com.br/locao-hidratante-nivea-oleos-essenciais-flor-de-cerejeira--oleo-de-jojoba-400ml/30316.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Locao hidratante corporal;Bepantol;Bepantol Derma Hidratante Restaurador Locao Corporal Diaria 400ml Pele Seca;400ml;79,19;;Em estoque;;;;;;https://www.araujo.com.br/bepantol-derma-hidratante-restaurador-locao-corporal-diaria-400ml-pele-seca/6475.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Locao hidratante corporal;Fisiogel;Fisiogel Creme Hidratante Para Pele Seca E Extremamente Seca 450g;450g;70,19;;Em estoque;;;;;;https://www.araujo.com.br/fisiogel-creme-hidratante-para-pele-seca-e-extremamente-seca-450g/95457.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Locao hidratante corporal;Locao;Locao Hidratante Corporal Isdin Ureadin 10 400ml;400ml;97,8;;Em estoque;;;;;;https://www.araujo.com.br/locao-hidratante-corporal-isdin-ureadin-10-400ml/71302.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Locao hidratante corporal;Locao;Locao Hidratante Cerave Peles Secas E Extra Seca Sem Perfume 340ml;340ml;104,29;;Em estoque;;;;;;https://www.araujo.com.br/locao-hidratante-cerave-peles-secas-e-extra-seca-sem-perfume-340ml/100689.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Esfoliante corp/facial;Aplicativos;Aplicativos Mobile;;101,79;15,59;Em estoque;;;;;;https://www.araujo.com.br/aplicativos-mobile.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Esfoliante corp/facial;Eucerin;Eucerin Anti Pigment Gel De Limpeza Esfoliante 200ml;200ml;101,79;;Em estoque;;;;;;https://www.araujo.com.br/eucerin-anti-pigment-gel-de-limpeza-esfoliante-200ml/105488.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Esfoliante corp/facial;Gel;Gel Esfoliante Rosto E Corpo Allegra Melancia 250g;250g;26,79;15,59;Em estoque;;;;;;https://www.araujo.com.br/gel-esfoliante-rosto-e-corpo-allegra-melancia-250g/105270.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Esfoliante corp/facial;Sabonete;Sabonete Esfoliante Corporal Dove Beauty Scrub Amora E Frutas Citricas 280g;280g;50,19;;Em estoque;;;;;;https://www.araujo.com.br/sabonete-esfoliante-corporal-dove-beauty-scrub-amora-e-frutas-citricas-280g/106384.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Esfoliante corp/facial;Lisa;Lisa Esfoliante Corporal Bio Soft Semente De Apricot 180g;180g;21,89;16,99;Em estoque;;;;;;https://www.araujo.com.br/lisa-esfoliante-corporal-bio-soft-semente-de-apricot-180g/106924.html;Unidade;Local
2026-07-20;Farmácia;Araujo;Esfoliante corp/facial;Nivea;Esfoliante Corporal Nivea Para Banho 200ml;200ml;49,99;;Em estoque;;;;;;https://www.araujo.com.br/esfoliante-corporal-nivea-para-banho-200ml/27101.html;Unidade;Local
